run_id,success,runtime,returncode
340,True,4.130470991134644,0
341,True,4.128206968307495,0
342,True,4.15767765045166,0
343,True,4.129968643188477,0
344,True,4.128790855407715,0
345,True,4.155188322067261,0
346,True,4.149632215499878,0
347,True,4.124732732772827,0
348,True,4.14310622215271,0
349,True,4.168440818786621,0
350,True,4.132211923599243,0
351,True,4.142272710800171,0
352,True,4.12786602973938,0
353,True,4.14405632019043,0
354,True,4.129779577255249,0
355,True,4.139522552490234,0
356,True,4.153282403945923,0
357,True,4.177682638168335,0
358,True,4.1140546798706055,0
359,True,4.139472723007202,0
360,True,4.158930063247681,0
361,True,4.131736278533936,0
362,True,4.117910146713257,0
363,True,4.111831665039063,0
364,True,4.134809494018555,0
365,True,4.1309897899627686,0
366,True,4.137665748596191,0
367,True,4.1587073802948,0
368,True,4.124334096908569,0
369,True,4.130228519439697,0
370,True,4.136033058166504,0
371,True,4.144642114639282,0
372,True,4.129734516143799,0
373,True,4.171543598175049,0
374,True,4.149576187133789,0
375,True,4.148531675338745,0
376,True,4.142993450164795,0
377,True,4.156707286834717,0
378,True,4.102702617645264,0
379,True,4.126191139221191,0
380,True,4.144097328186035,0
381,True,4.169561147689819,0
382,True,4.136387586593628,0
383,True,4.108923673629761,0
384,True,4.141589403152466,0
385,True,4.100700616836548,0
386,True,4.1366822719573975,0
387,True,4.113120079040527,0
388,True,4.1651763916015625,0
389,True,4.128713130950928,0
390,True,4.130037546157837,0
391,True,4.290503740310669,0
392,True,4.119415521621704,0
393,True,4.155225992202759,0
394,True,4.132008790969849,0
395,True,4.132089853286743,0
396,True,4.1456403732299805,0
397,True,4.1057610511779785,0
398,True,4.120563983917236,0
399,True,4.122787237167358,0
400,True,4.134200572967529,0
401,True,4.105140209197998,0
402,True,4.144484758377075,0
403,True,4.097289800643921,0
404,True,4.143552541732788,0
405,True,4.140799283981323,0
406,True,4.101719617843628,0
407,True,4.116578102111816,0
408,True,4.199276208877564,0
409,True,4.138829469680786,0
410,True,4.126879453659058,0
411,True,4.1060950756073,0
412,True,4.122503757476807,0
413,True,4.083146095275879,0
414,True,4.11424708366394,0
415,True,4.107361078262329,0
416,True,4.155518531799316,0
417,True,4.165712594985962,0
418,True,4.119303941726685,0
419,True,4.126340389251709,0
420,True,4.184401750564575,0
421,True,4.135405540466309,0
422,True,4.137859106063843,0
423,True,4.134864330291748,0
424,True,4.135438680648804,0
